measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Canada,Female,0-14 years,Diabetes mellitus type 1,Number,2019,1.2247828641003444,2.1310577175974146,0.9024708060234591
Deaths,Canada,Both,0-14 years,Diabetes mellitus type 1,Number,2019,2.6058013399488082,3.886727112454856,1.998870003574694
Deaths,Canada,Male,0-14 years,Diabetes mellitus type 1,Percent,2019,0.0011402307378343697,0.0016632762423136153,0.0008823077546686971
Deaths,Canada,Female,0-14 years,Diabetes mellitus type 1,Percent,2019,0.0012095715739689832,0.0021280771807946903,0.0009002458788202211
Deaths,Canada,Both,0-14 years,Diabetes mellitus type 1,Percent,2019,0.001171842864944406,0.0017768710893295637,0.0009065389788883553
Deaths,Canada,Male,0-14 years,Diabetes mellitus type 1,Rate,2019,0.04412578865012973,0.06467820337146767,0.03347548418068437
Deaths,Canada,Female,0-14 years,Diabetes mellitus type 1,Rate,2019,0.041202550445667084,0.07169026909633673,0.030359747838435633
Deaths,Canada,Both,0-14 years,Diabetes mellitus type 1,Rate,2019,0.04270180774543475,0.0636926044094661,0.032755897885308465
Deaths,Canada,Male,50-74 years,Diabetes mellitus type 1,Number,2019,193.65299931400048,260.86342229124347,112.03494614572561
Deaths,Canada,Female,50-74 years,Diabetes mellitus type 1,Number,2019,84.85476126086199,134.3486536172613,55.78687873611311
Deaths,Canada,Both,50-74 years,Diabetes mellitus type 1,Number,2019,278.5077605748627,364.4742566260993,192.94361153995774
Deaths,Canada,Male,50-74 years,Diabetes mellitus type 1,Percent,2019,0.003490514061725864,0.004740154479537968,0.0020307546022238906
Deaths,Canada,Female,50-74 years,Diabetes mellitus type 1,Percent,2019,0.002236089420715259,0.003544790230548692,0.0014685393499125111
Deaths,Canada,Both,50-74 years,Diabetes mellitus type 1,Percent,2019,0.0029809958599876936,0.00390288479078853,0.0020676841233096144
Deaths,Canada,Male,50-74 years,Diabetes mellitus type 1,Rate,2019,3.472361024043533,4.677500391790917,2.0088807387715417
Deaths,Canada,Female,50-74 years,Diabetes mellitus type 1,Rate,2019,1.4431136871301067,2.2848497597741257,0.9487600586000923
Deaths,Canada,Both,50-74 years,Diabetes mellitus type 1,Rate,2019,2.430904321522889,3.1812472431197136,1.6840732126623905
Deaths,Canada,Male,25+ years,Diabetes mellitus type 1,Number,2019,360.1761065925242,472.7928951134606,215.50110924962547
Deaths,Canada,Female,25+ years,Diabetes mellitus type 1,Number,2019,191.51284535018138,282.56590531717444,124.44526728394666
Deaths,Canada,Both,25+ years,Diabetes mellitus type 1,Number,2019,551.6889519427067,689.3263131092097,388.8825568436236
Deaths,Canada,Male,25+ years,Diabetes mellitus type 1,Percent,2019,0.002479282023937176,0.0032530269284339517,0.0014791617250000295
Deaths,Canada,Female,25+ years,Diabetes mellitus type 1,Percent,2019,0.0013797274241229265,0.0020411278855790383,0.000895700645886101
Deaths,Canada,Both,25+ years,Diabetes mellitus type 1,Percent,2019,0.0019420245898799805,0.0024339699105007137,0.0013693358209829391
Deaths,Canada,Male,25+ years,Diabetes mellitus type 1,Rate,2019,2.8414185563646366,3.729849040243436,1.7000818197854246
Deaths,Canada,Female,25+ years,Diabetes mellitus type 1,Rate,2019,1.417021271181529,2.090731290702546,0.920782052591733
Deaths,Canada,Both,25+ years,Diabetes mellitus type 1,Rate,2019,2.1063988305041503,2.631910852403241,1.4847891371657238
Deaths,Canada,Male,<20 years,Diabetes mellitus type 1,Number,2019,2.5045371436615937,3.2153539683228725,2.0256545379930264
Deaths,Canada,Female,<20 years,Diabetes mellitus type 1,Number,2019,2.103585827008281,3.0180083246226324,1.6856401941818324
Deaths,Canada,Both,<20 years,Diabetes mellitus type 1,Number,2019,4.608122970669871,6.054369148850469,3.825223264124002
Deaths,Canada,Male,<20 years,Diabetes mellitus type 1,Percent,2019,0.0014970452993765882,0.0019081431226597905,0.0012249549250672842
Deaths,Canada,Female,<20 years,Diabetes mellitus type 1,Percent,2019,0.001695507977024021,0.00247046665901901,0.001358827888366083
Deaths,Canada,Both,<20 years,Diabetes mellitus type 1,Percent,2019,0.001581615206766557,0.0020939776285689485,0.0013195738837499418
Deaths,Canada,Male,<20 years,Diabetes mellitus type 1,Rate,2019,0.060054676989163024,0.07709889408593444,0.048571860584568236
Deaths,Canada,Female,<20 years,Diabetes mellitus type 1,Rate,2019,0.05311339686739734,0.07620163239204016,0.0425606958649964
Deaths,Canada,Both,<20 years,Diabetes mellitus type 1,Rate,2019,0.056673619027185915,0.07446047181809919,0.04704502187652735
Deaths,Canada,Male,10-24 years,Diabetes mellitus type 1,Number,2019,5.085444096814543,5.959531704230445,4.242977247259655
Deaths,Canada,Female,10-24 years,Diabetes mellitus type 1,Number,2019,3.629331091866563,4.567331487216968,2.8923495129061183
Deaths,Canada,Both,10-24 years,Diabetes mellitus type 1,Number,2019,8.7147751886811,9.997352779678549,7.6393234022096665
Deaths,Canada,Male,10-24 years,Diabetes mellitus type 1,Percent,2019,0.0034892227243975326,0.00408872840561963,0.0029165505868292622
Deaths,Canada,Female,10-24 years,Diabetes mellitus type 1,Percent,2019,0.005411825777598544,0.006791720351590644,0.004310741870238448
Deaths,Canada,Both,10-24 years,Diabetes mellitus type 1,Percent,2019,0.004095067861996321,0.004700934610765428,0.003588194867525337
Deaths,Canada,Male,10-24 years,Diabetes mellitus type 1,Rate,2019,0.15696891822197337,0.18394878144635693,0.13096507126289655
Deaths,Canada,Female,10-24 years,Diabetes mellitus type 1,Rate,2019,0.11771525865736747,0.14813875994850967,0.09381168662243723
Deaths,Canada,Both,10-24 years,Diabetes mellitus type 1,Rate,2019,0.13782829110042352,0.1581128622733522,0.12081951248238444
Deaths,Canada,Male,85+ years,Diabetes mellitus type 1,Number,2019,29.85930232860804,41.28297307448429,12.73769759303923
Deaths,Canada,Female,85+ years,Diabetes mellitus type 1,Number,2019,36.474540218954594,61.327374864308105,11.831996317517781
Deaths,Canada,Both,85+ years,Diabetes mellitus type 1,Number,2019,66.33384254756274,90.50869765657748,30.628203588439664
Deaths,Canada,Male,85+ years,Diabetes mellitus type 1,Percent,2019,0.0007402378716385885,0.0010187072178994621,0.00031546833740497485
Deaths,Canada,Female,85+ years,Diabetes mellitus type 1,Percent,2019,0.0005891405791487532,0.0009912610548591064,0.00019145254211345948
Deaths,Canada,Both,85+ years,Diabetes mellitus type 1,Percent,2019,0.0006487501868869981,0.0008823273621563358,0.0002968731736404354
Deaths,Canada,Male,85+ years,Diabetes mellitus type 1,Rate,2019,9.885704847781597,13.667810538970857,4.217148728369295
Deaths,Canada,Female,85+ years,Diabetes mellitus type 1,Rate,2019,6.881183065801461,11.569848196935812,2.232190788587877
Deaths,Canada,Both,85+ years,Diabetes mellitus type 1,Rate,2019,7.9717894545898575,10.877046373576562,3.680799739654544
Deaths,Canada,Male,10-19 years,Diabetes mellitus type 1,Number,2019,1.542609670289497,2.0485125862572824,1.1915469681636761
Deaths,Canada,Female,10-19 years,Diabetes mellitus type 1,Number,2019,1.3819925228339003,1.8856901051527548,1.0636388303779416
Deaths,Canada,Both,10-19 years,Diabetes mellitus type 1,Number,2019,2.924602193123395,3.761512600958255,2.3346382919002595
Deaths,Canada,Male,10-19 years,Diabetes mellitus type 1,Percent,2019,0.0025926597207989407,0.0034532648947842664,0.0019964392430041745
Deaths,Canada,Female,10-19 years,Diabetes mellitus type 1,Percent,2019,0.00413495521905386,0.0056550683197463735,0.003167355218956927
Deaths,Canada,Both,10-19 years,Diabetes mellitus type 1,Percent,2019,0.003147474771318481,0.004076191862663543,0.002508855082547996
Deaths,Canada,Male,10-19 years,Diabetes mellitus type 1,Rate,2019,0.07288882186117077,0.09679290351657932,0.056300991997153424
Deaths,Canada,Female,10-19 years,Diabetes mellitus type 1,Rate,2019,0.0687977704049231,0.09387263155600059,0.052949620809849676
Deaths,Canada,Both,10-19 years,Diabetes mellitus type 1,Rate,2019,0.07089665721457208,0.09118459601291126,0.05659506482284966
Deaths,Canada,Male,10 to 54 years,Diabetes mellitus type 1,Number,2019,107.65459717754635,124.89541644793701,81.2204719081304
Deaths,Canada,Female,10 to 54 years,Diabetes mellitus type 1,Number,2019,45.29583749216989,56.25266172541622,35.346537654024004
Deaths,Canada,Both,10 to 54 years,Diabetes mellitus type 1,Number,2019,152.95043466971634,172.68364986681294,124.78250159093211
Deaths,Canada,Male,10 to 54 years,Diabetes mellitus type 1,Percent,2019,0.0078063691391743574,0.009055598513424102,0.005871691940824711
Deaths,Canada,Female,10 to 54 years,Diabetes mellitus type 1,Percent,2019,0.005511536588705756,0.006850223799480633,0.004311456267645247
Deaths,Canada,Both,10 to 54 years,Diabetes mellitus type 1,Percent,2019,0.006949481684067734,0.007830376875213412,0.005657268666180317
Deaths,Canada,Male,10 to 54 years,Diabetes mellitus type 1,Rate,2019,1.0390627859295902,1.2054680688666124,0.7839253689853575
Deaths,Canada,Female,10 to 54 years,Diabetes mellitus type 1,Rate,2019,0.43646558288532494,0.5420443057947453,0.34059525144685954
Deaths,Canada,Both,10 to 54 years,Diabetes mellitus type 1,Rate,2019,0.737515295679788,0.8326673498222095,0.6016916771451417
Deaths,Canada,Male,0-9 years,Diabetes mellitus type 1,Number,2019,0.9619274733720968,1.303056971060928,0.7148245483963688
Deaths,Canada,Female,0-9 years,Diabetes mellitus type 1,Number,2019,0.7215933041743782,1.2000568324414131,0.527428818705139
Deaths,Canada,Both,0-9 years,Diabetes mellitus type 1,Number,2019,1.683520777546474,2.3763997962484544,1.2654341739370052
Deaths,Canada,Male,0-9 years,Diabetes mellitus type 1,Percent,2019,0.0008920582011074646,0.0012107034567752652,0.0006649251572002142
Deaths,Canada,Female,0-9 years,Diabetes mellitus type 1,Percent,2019,0.000795911734038516,0.0013257574555305923,0.0005802254329415958
Deaths,Canada,Both,0-9 years,Diabetes mellitus type 1,Percent,2019,0.0008481406597850702,0.0011966780486427576,0.000639823959979193
Deaths,Canada,Male,0-9 years,Diabetes mellitus type 1,Rate,2019,0.04683097799376752,0.06343870408697061,0.03480089052660406
Deaths,Canada,Female,0-9 years,Diabetes mellitus type 1,Rate,2019,0.03697102098512845,0.061485224542516856,0.027022952973240186
Deaths,Canada,Both,0-9 years,Diabetes mellitus type 1,Rate,2019,0.04202685137463235,0.05932365217921011,0.031589876799701724
Deaths,Canada,Male,5-19 years,Diabetes mellitus type 1,Number,2019,1.6896058725080976,2.296702575383434,1.3075601388640463
Deaths,Canada,Female,5-19 years,Diabetes mellitus type 1,Number,2019,1.5901231405378244,2.296811208249286,1.24250004483774
Deaths,Canada,Both,5-19 years,Diabetes mellitus type 1,Number,2019,3.2797290130459262,4.459831993859536,2.642536061929896
Deaths,Canada,Male,5-19 years,Diabetes mellitus type 1,Percent,2019,0.0024673369896860624,0.0033433996496605796,0.0019186625745060057
Deaths,Canada,Female,5-19 years,Diabetes mellitus type 1,Percent,2019,0.0038448125222326603,0.005593309817533012,0.0029868169741855462
Deaths,Canada,Both,5-19 years,Diabetes mellitus type 1,Percent,2019,0.002986093548189918,0.004037778239865486,0.0024071120742720745
Deaths,Canada,Male,5-19 years,Diabetes mellitus type 1,Rate,2019,0.0530659892936685,0.07213326862738756,0.041066957364907376
Deaths,Canada,Female,5-19 years,Diabetes mellitus type 1,Rate,2019,0.052624418484623806,0.0760119459441385,0.04111998666002039
Deaths,Canada,Both,5-19 years,Diabetes mellitus type 1,Rate,2019,0.05285097918433805,0.07186767166907242,0.042582974949267285
Deaths,Canada,Male,15-39 years,Diabetes mellitus type 1,Number,2019,43.820532372673455,49.11627250513445,37.06139673429226
Deaths,Canada,Female,15-39 years,Diabetes mellitus type 1,Number,2019,20.095288165424524,23.96954363175041,16.263030905616226
Deaths,Canada,Both,15-39 years,Diabetes mellitus type 1,Number,2019,63.91582053809796,70.33222143534367,56.05887149784603
Deaths,Canada,Male,15-39 years,Diabetes mellitus type 1,Percent,2019,0.008903420359186098,0.009983768678701734,0.0075325804194383535
Deaths,Canada,Female,15-39 years,Diabetes mellitus type 1,Percent,2019,0.008656006380277746,0.010296563190866798,0.0070685331774280585
Deaths,Canada,Both,15-39 years,Diabetes mellitus type 1,Percent,2019,0.008824146280003048,0.009724927281058766,0.007740447224392581
Deaths,Canada,Male,15-39 years,Diabetes mellitus type 1,Rate,2019,0.7592909200759471,0.8510517267102105,0.6421734402119863
Deaths,Canada,Female,15-39 years,Diabetes mellitus type 1,Rate,2019,0.35204905690049443,0.41992208125743663,0.28491179850392795
Deaths,Canada,Both,15-39 years,Diabetes mellitus type 1,Rate,2019,0.5567901620518196,0.6126853827544523,0.48834588812206225
Deaths,Canada,Male,25-49 years,Diabetes mellitus type 1,Number,2019,80.01154593838552,91.08191536357212,63.02313379117502
Deaths,Canada,Female,25-49 years,Diabetes mellitus type 1,Number,2019,32.97794812272149,40.60643650020207,25.46869481543469
Deaths,Canada,Both,25-49 years,Diabetes mellitus type 1,Number,2019,112.98949406110704,126.59668283892306,94.22847515311578
Deaths,Canada,Male,25-49 years,Diabetes mellitus type 1,Percent,2019,0.010027666437702856,0.011434523528120539,0.007900091148802343
Deaths,Canada,Female,25-49 years,Diabetes mellitus type 1,Percent,2019,0.007197184641272363,0.008867773651089093,0.005594267686108951
Deaths,Canada,Both,25-49 years,Diabetes mellitus type 1,Percent,2019,0.008995190687401733,0.010081753214645385,0.007519189635732757
Deaths,Canada,Male,25-49 years,Diabetes mellitus type 1,Rate,2019,1.3545765380020565,1.5419952725672001,1.0669667406580405
Deaths,Canada,Female,25-49 years,Diabetes mellitus type 1,Rate,2019,0.5462142608903198,0.6725650309658269,0.42183838311241084
Deaths,Canada,Both,25-49 years,Diabetes mellitus type 1,Rate,2019,0.9459695909313848,1.0598915702166007,0.7888987629812168
Deaths,Canada,Male,55+ years,Diabetes mellitus type 1,Number,2019,257.60695351179237,355.5171380873501,139.4883278768609
Deaths,Canada,Female,55+ years,Diabetes mellitus type 1,Number,2019,149.846338949878,235.84156271279494,88.07681448108953
Deaths,Canada,Both,55+ years,Diabetes mellitus type 1,Number,2019,407.45329246167074,529.7867991427657,272.3770233354649
Deaths,Canada,Male,55+ years,Diabetes mellitus type 1,Percent,2019,0.0019377455861484775,0.0026544172994990367,0.0010536003879570645
Deaths,Canada,Female,55+ years,Diabetes mellitus type 1,Percent,2019,0.0011416297614221587,0.0017945887589450394,0.0006702278334597727
Deaths,Canada,Both,55+ years,Diabetes mellitus type 1,Percent,2019,0.0015422245082395358,0.002006983869286937,0.0010299168783081038
Deaths,Canada,Male,55+ years,Diabetes mellitus type 1,Rate,2019,4.637419644067195,6.399990906663748,2.5110576519613517
Deaths,Canada,Female,55+ years,Diabetes mellitus type 1,Rate,2019,2.40893339756637,3.7913947109720683,1.4159250165312538
Deaths,Canada,Both,55+ years,Diabetes mellitus type 1,Rate,2019,3.4602057200029406,4.499095593756413,2.3131007935870564
Deaths,Canada,Male,60-79 years,Diabetes mellitus type 1,Number,2019,169.31996896965893,240.90519169027402,97.74579513077244
Deaths,Canada,Female,60-79 years,Diabetes mellitus type 1,Number,2019,85.32547406421844,136.28858467854994,54.16373689344196
Deaths,Canada,Both,60-79 years,Diabetes mellitus type 1,Number,2019,254.64544303387703,346.6229444193323,173.24612294416633
Deaths,Canada,Male,60-79 years,Diabetes mellitus type 1,Percent,2019,0.002677464415180202,0.003841424720909614,0.0015440465329973636
Deaths,Canada,Female,60-79 years,Diabetes mellitus type 1,Percent,2019,0.0018910473614277433,0.0030017647153200203,0.0011974908550123674
Deaths,Canada,Both,60-79 years,Diabetes mellitus type 1,Percent,2019,0.0023499983069596294,0.0032176393030443583,0.0015945767923756721
Deaths,Canada,Male,60-79 years,Diabetes mellitus type 1,Rate,2019,4.737036506425976,6.739764332397597,2.734617793174026
Deaths,Canada,Female,60-79 years,Diabetes mellitus type 1,Rate,2019,2.2051866262052364,3.5222982061767576,1.3998298812008052
Deaths,Canada,Both,60-79 years,Diabetes mellitus type 1,Rate,2019,3.4209550485031084,4.65659819987658,2.3274211855445976
Deaths,Canada,Male,65-74 years,Diabetes mellitus type 1,Number,2019,92.71974896804224,134.45923188948203,52.02194981077945
Deaths,Canada,Female,65-74 years,Diabetes mellitus type 1,Number,2019,44.8267508872492,70.81528814828627,28.6482158180721
Deaths,Canada,Both,65-74 years,Diabetes mellitus type 1,Number,2019,137.54649985529133,193.16003297550094,93.94968097293159
Deaths,Canada,Male,65-74 years,Diabetes mellitus type 1,Percent,2019,0.002867029553085763,0.004157439107252183,0.00160947997492694
Deaths,Canada,Female,65-74 years,Diabetes mellitus type 1,Percent,2019,0.0019802006219076873,0.0031274187737167546,0.0012619155946121813
Deaths,Canada,Both,65-74 years,Diabetes mellitus type 1,Percent,2019,0.00250186526282135,0.003519792905581578,0.0017003471930573503
Deaths,Canada,Male,65-74 years,Diabetes mellitus type 1,Rate,2019,5.09543710901223,7.3892408838929295,2.8588793272119464
Deaths,Canada,Female,65-74 years,Diabetes mellitus type 1,Rate,2019,2.274005708512445,3.5923721062050578,1.453288606012334
Deaths,Canada,Both,65-74 years,Diabetes mellitus type 1,Rate,2019,3.6283044505091757,5.095319823062344,2.47827495397289
Deaths,Canada,Male,75+ years,Diabetes mellitus type 1,Number,2019,86.51156134013843,124.02986441362044,42.250336815633844
Deaths,Canada,Female,75+ years,Diabetes mellitus type 1,Number,2019,73.6801359665977,122.23736840495924,31.663288133120336
Deaths,Canada,Both,75+ years,Diabetes mellitus type 1,Number,2019,160.19169730673616,219.1046633676144,87.30054782494639
